InvoiceID,InvoiceDate,DueDate,PaymentDate,CustomerID,CustomerName,Region,Country,City,Segment,PaymentTerms,SalesRepID,SalesRepName,InvoiceAmount,AmountReceived,OutstandingAmount,PaymentStatus,DaysToPay,DaysOverdue,AgingBucket,AgingBucketSort
AR-202410-10764,2024-10-08,2024-11-07,,CUST0024,Umbra Partners,Africa,Nigeria,Abuja,Mid-Market,Net 30,REP010,Tunde Khan,1352.3,0.0,1352.3,Overdue,,327,90+,5
AR-202404-10765,2024-04-21,2024-05-21,2024-05-17,CUST0672,Umbra Supplies,Africa,Nigeria,Lagos,SME,Net 30,REP022,Kemi Garcia,14302.76,14302.76,0.0,Paid,26.0,0,Current,1
AR-202509-10766,2025-09-08,2025-10-08,2025-10-28,CUST0756,Aspen Trading,UK,England,Leeds,Mid-Market,Net 30,REP004,Chinwe Ahmed,15990.23,15990.23,0.0,Paid,50.0,0,Current,1
AR-202508-10767,2025-08-24,2025-10-08,,CUST1201,Xenon Trading,Europe,Spain,Madrid,SME,Net 45,REP026,Maya Campbell,1279.06,0.0,1279.06,Open,,0,Current,1
AR-202402-10768,2024-02-27,2024-04-12,2024-04-12,CUST0544,Orion Group,Europe,Spain,Madrid,SME,Net 45,REP006,Priya Brown,14796.24,14796.24,0.0,Paid,45.0,0,Current,1
AR-202509-10769,2025-09-10,2025-10-25,2025-10-27,CUST0621,Willow Industries,Africa,South Africa,Johannesburg,Mid-Market,Net 45,REP045,Chinwe Nguyen,20956.73,20956.73,0.0,Paid,47.0,0,Current,1
AR-202405-10770,2024-05-25,2024-07-09,2024-08-03,CUST1156,River Supplies,Europe,Italy,Rome,SME,Net 45,REP017,Tunde Williams,8609.82,5337.71,3272.11,Overdue,70.0,448,90+,5
AR-202503-10771,2025-03-23,2025-05-22,2025-05-25,CUST0132,Umbra Solutions,Africa,Kenya,Nairobi,SME,Net 60,REP020,Hannah Lee,19666.32,19666.32,0.0,Paid,63.0,0,Current,1
AR-202507-10772,2025-07-12,2025-08-11,,CUST0745,Orion Solutions,Europe,Italy,Rome,Enterprise,Net 30,REP006,Priya Brown,3107.84,0.0,3107.84,Overdue,,50,31-60,3
AR-202509-10773,2025-09-17,2025-11-01,2025-11-01,CUST0327,Pioneer Partners,Africa,Nigeria,Abuja,Mid-Market,Net 45,REP019,Ben Campbell,24883.92,24883.92,0.0,Paid,45.0,0,Current,1
AR-202403-10774,2024-03-22,2024-05-06,2024-05-08,CUST1123,Terra Enterprises,Africa,Kenya,Nairobi,Mid-Market,Net 45,REP038,Ben Chen,3554.71,3554.71,0.0,Paid,47.0,0,Current,1
AR-202411-10775,2024-11-14,2024-12-14,2025-01-08,CUST0070,Vertex Group,Europe,Netherlands,Amsterdam,SME,Net 30,REP024,David Rossi,10964.91,6445.63,4519.28,Overdue,55.0,290,90+,5
AR-202412-10776,2024-12-29,2025-01-28,2025-02-13,CUST0927,Maple Partners,Europe,Netherlands,Amsterdam,SME,Net 30,REP036,Ella Baker,20277.64,12426.31,7851.33,Overdue,46.0,245,90+,5
AR-202401-10777,2024-01-16,2024-02-15,2024-02-18,CUST0147,River Logistics,Africa,South Africa,Cape Town,SME,Net 30,REP012,Ada Ahmed,2059.31,2059.31,0.0,Paid,33.0,0,Current,1
AR-202408-10778,2024-08-24,2024-10-08,2024-10-08,CUST0870,Willow Enterprises,UK,England,Manchester,Enterprise,Net 45,REP003,Noah Muller,2134.73,2134.73,0.0,Paid,45.0,0,Current,1
AR-202404-10779,2024-04-27,2024-05-27,2024-07-10,CUST0550,Terra Enterprises,Europe,Germany,Berlin,Mid-Market,Net 30,REP014,Sara Nguyen,9790.23,9790.23,0.0,Paid,74.0,0,Current,1
AR-202405-10780,2024-05-01,2024-06-15,2024-07-15,CUST1127,Alpha Solutions,Europe,Italy,Rome,SME,Net 45,REP033,Ravi Okoye,7292.39,7292.39,0.0,Paid,75.0,0,Current,1
AR-202503-10781,2025-03-07,2025-04-21,2025-05-29,CUST0129,Aspen Retailers,Africa,South Africa,Johannesburg,SME,Net 45,REP022,Kemi Garcia,2503.16,2503.16,0.0,Paid,83.0,0,Current,1
AR-202403-10782,2024-03-20,2024-04-19,2024-04-20,CUST0559,Epsilon Logistics,Africa,Nigeria,Abuja,SME,Net 30,REP055,Ike Williams,20616.29,20616.29,0.0,Paid,31.0,0,Current,1
AR-202508-10783,2025-08-22,2025-09-21,2025-10-07,CUST1286,Radiant Group,Africa,South Africa,Johannesburg,Mid-Market,Net 30,REP038,Ben Chen,6712.57,6712.57,0.0,Paid,46.0,0,Current,1
AR-202409-10784,2024-09-16,2024-10-31,2024-11-01,CUST1067,Nova Holdings,UK,England,Leeds,SME,Net 45,REP008,Ike Baker,23491.3,23491.3,0.0,Paid,46.0,0,Current,1
AR-202408-10785,2024-08-18,2024-10-02,,CUST1494,Willow Group,Africa,Nigeria,Abuja,Enterprise,Net 45,REP057,Ola Garcia,18208.64,0.0,18208.64,Overdue,,363,90+,5
AR-202410-10786,2024-10-01,2024-10-31,2024-11-11,CUST0633,Beta Partners,UK,England,Manchester,SME,Net 30,REP016,Femi Okoye,19643.49,19643.49,0.0,Paid,41.0,0,Current,1
AR-202402-10787,2024-02-07,2024-02-22,2024-02-25,CUST1203,Umbra Supplies,Africa,South Africa,Cape Town,SME,Net 15,REP011,Maya Williams,22011.35,22011.35,0.0,Paid,18.0,0,Current,1
AR-202501-10788,2025-01-02,2025-02-01,2025-02-01,CUST0376,Umbra Group,Africa,Kenya,Nairobi,SME,Net 30,REP051,Ben Dubois,12952.87,12952.87,0.0,Paid,30.0,0,Current,1
AR-202501-10789,2025-01-01,2025-01-16,2025-02-23,CUST0296,Pioneer Partners,Africa,Nigeria,Lagos,Mid-Market,Net 15,REP039,Julia Singh,12261.1,12261.1,0.0,Paid,53.0,0,Current,1
AR-202507-10790,2025-07-21,2025-08-20,2025-08-16,CUST1247,Radiant Supplies,UK,England,Leeds,SME,Net 30,REP050,Ella Khan,1879.3,1879.3,0.0,Paid,26.0,0,Current,1
AR-202405-10791,2024-05-09,2024-06-08,2024-06-09,CUST0769,River Partners,Africa,South Africa,Cape Town,SME,Net 30,REP052,Priya Smith,12431.25,12431.25,0.0,Paid,31.0,0,Current,1
AR-202405-10792,2024-05-30,2024-06-29,2024-07-01,CUST0877,Beta Enterprises,Africa,South Africa,Cape Town,SME,Net 30,REP022,Kemi Garcia,19346.68,19346.68,0.0,Paid,32.0,0,Current,1
AR-202406-10793,2024-06-01,2024-07-01,,CUST0337,Beta Holdings,UK,Scotland,Glasgow,Enterprise,Net 30,REP040,Noah Rossi,11419.85,0.0,11419.85,Overdue,,456,90+,5
AR-202402-10794,2024-02-10,2024-03-26,,CUST0251,Orion Logistics,Africa,Kenya,Nairobi,Mid-Market,Net 45,REP045,Chinwe Nguyen,24547.03,0.0,24547.03,Overdue,,553,90+,5
AR-202503-10795,2025-03-20,2025-04-19,2025-04-19,CUST0608,Xenon Solutions,Europe,Germany,Berlin,SME,Net 30,REP013,Ella Davis,9089.74,9089.74,0.0,Paid,30.0,0,Current,1
AR-202504-10796,2025-04-19,2025-05-19,2025-05-16,CUST1353,Epsilon Enterprises,UK,England,London,SME,Net 30,REP016,Femi Okoye,16622.05,16622.05,0.0,Paid,27.0,0,Current,1
AR-202409-10797,2024-09-12,2024-10-12,2024-10-15,CUST0901,Epsilon Partners,UK,England,Manchester,Enterprise,Net 30,REP031,Kemi Nguyen,2377.64,2377.64,0.0,Paid,33.0,0,Current,1
AR-202506-10798,2025-06-15,2025-07-30,2025-08-01,CUST0919,Delta Supplies,Africa,Nigeria,Abuja,Mid-Market,Net 45,REP020,Hannah Lee,3010.4,3010.4,0.0,Paid,47.0,0,Current,1
AR-202405-10799,2024-05-29,2024-06-28,,CUST1276,Pioneer Partners,Europe,France,Paris,Enterprise,Net 30,REP026,Maya Campbell,6698.72,0.0,6698.72,Overdue,,459,90+,5
AR-202409-10800,2024-09-05,2024-11-04,,CUST0911,Epsilon Supplies,Africa,South Africa,Cape Town,Mid-Market,Net 60,REP035,Priya Lee,19047.68,0.0,19047.68,Overdue,,330,90+,5
AR-202409-10801,2024-09-27,2024-11-11,2024-11-30,CUST0810,Alpha Enterprises,Africa,Nigeria,Lagos,SME,Net 45,REP009,Ike Okoye,8907.7,3555.89,5351.81,Overdue,64.0,323,90+,5
AR-202402-10802,2024-02-21,2024-03-22,2024-03-22,CUST1066,Umbra Industries,UK,England,London,Enterprise,Net 30,REP056,Priya Khan,24268.86,7851.1,16417.76,Overdue,30.0,557,90+,5
AR-202503-10803,2025-03-23,2025-04-22,,CUST1247,Radiant Supplies,UK,England,Leeds,SME,Net 30,REP056,Priya Khan,1276.6,0.0,1276.6,Overdue,,161,90+,5
AR-202404-10804,2024-04-15,2024-06-14,2024-06-17,CUST1370,Umbra Trading,Africa,Nigeria,Lagos,SME,Net 60,REP045,Chinwe Nguyen,17574.09,17574.09,0.0,Paid,63.0,0,Current,1
AR-202410-10805,2024-10-23,2024-11-22,2024-11-24,CUST1157,Umbra Trading,UK,Scotland,Glasgow,SME,Net 30,REP048,Ella Garcia,19142.63,19142.63,0.0,Paid,32.0,0,Current,1
AR-202401-10806,2024-01-01,2024-01-31,2024-02-18,CUST1294,Cedar Group,UK,Scotland,Glasgow,SME,Net 30,REP056,Priya Khan,5240.01,5240.01,0.0,Paid,48.0,0,Current,1
AR-202406-10807,2024-06-12,2024-07-12,2024-07-15,CUST0228,Quantum Enterprises,Europe,Germany,Berlin,SME,Net 30,REP034,Ola Patel,23022.14,16768.02,6254.12,Overdue,33.0,445,90+,5
AR-202406-10808,2024-06-29,2024-07-29,2024-09-07,CUST0536,Radiant Trading,Europe,Italy,Rome,Enterprise,Net 30,REP033,Ravi Okoye,11735.44,11735.44,0.0,Paid,70.0,0,Current,1
AR-202409-10809,2024-09-07,2024-10-07,2024-10-08,CUST1234,Harbor Supplies,UK,England,Manchester,Enterprise,Net 30,REP047,Priya Baker,21652.48,21652.48,0.0,Paid,31.0,0,Current,1
AR-202403-10810,2024-03-05,2024-04-19,2024-04-22,CUST1195,Terra Group,Europe,Germany,Berlin,SME,Net 45,REP013,Ella Davis,21705.26,21705.26,0.0,Paid,48.0,0,Current,1
AR-202504-10811,2025-04-11,2025-05-26,2025-05-26,CUST1228,Cedar Partners,Europe,Germany,Berlin,SME,Net 45,REP041,Quinn Dubois,4238.39,4238.39,0.0,Paid,45.0,0,Current,1
AR-202406-10812,2024-06-13,2024-07-28,2024-07-30,CUST0133,Orion Supplies,Europe,Germany,Berlin,SME,Net 45,REP006,Priya Brown,479.57,479.57,0.0,Paid,47.0,0,Current,1
AR-202505-10813,2025-05-13,2025-06-12,2025-06-13,CUST1032,Nova Partners,Europe,Netherlands,Amsterdam,Enterprise,Net 30,REP021,Ella Hughes,12200.55,12200.55,0.0,Paid,31.0,0,Current,1
AR-202405-10814,2024-05-02,2024-06-16,,CUST1200,Pioneer Partners,UK,Scotland,Glasgow,SME,Net 45,REP047,Priya Baker,19085.27,0.0,19085.27,Overdue,,471,90+,5
AR-202410-10815,2024-10-13,2024-11-12,2024-12-23,CUST0414,Willow Industries,UK,England,Manchester,SME,Net 30,REP025,Ada Davis,7249.0,7249.0,0.0,Paid,71.0,0,Current,1
AR-202402-10816,2024-02-15,2024-03-16,2024-03-15,CUST0579,Terra Partners,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,REP024,David Rossi,14635.28,14635.28,0.0,Paid,29.0,0,Current,1
AR-202403-10817,2024-03-08,2024-04-07,2024-04-17,CUST0891,Cedar Logistics,UK,England,Manchester,SME,Net 30,REP040,Noah Rossi,11085.49,5697.07,5388.42,Overdue,40.0,541,90+,5
AR-202410-10818,2024-10-08,2024-11-07,2024-11-16,CUST1294,Cedar Group,UK,Scotland,Glasgow,SME,Net 30,REP054,Kemi Ahmed,19567.07,19567.07,0.0,Paid,39.0,0,Current,1
AR-202412-10819,2024-12-16,2024-12-31,2024-12-31,CUST1348,Terra Supplies,Africa,Nigeria,Abuja,SME,Net 15,REP052,Priya Smith,3649.31,3649.31,0.0,Paid,15.0,0,Current,1
AR-202504-10820,2025-04-06,2025-05-06,2025-05-06,CUST0749,Summit Trading,Europe,Italy,Rome,SME,Net 30,REP034,Ola Patel,2737.5,2737.5,0.0,Paid,30.0,0,Current,1
AR-202404-10821,2024-04-19,2024-06-03,2024-07-02,CUST0682,Maple Partners,Africa,Nigeria,Abuja,Enterprise,Net 45,REP022,Kemi Garcia,14494.45,5438.1,9056.35,Overdue,74.0,484,90+,5
AR-202403-10822,2024-03-07,2024-04-06,2024-04-07,CUST1070,Pioneer Enterprises,Africa,Nigeria,Abuja,Enterprise,Net 30,REP045,Chinwe Nguyen,21079.42,21079.42,0.0,Paid,31.0,0,Current,1
AR-202401-10823,2024-01-24,2024-02-23,2024-02-25,CUST0947,Pioneer Logistics,UK,England,Leeds,Enterprise,Net 30,REP060,Liam Campbell,5106.13,5106.13,0.0,Paid,32.0,0,Current,1
AR-202412-10824,2024-12-09,2024-12-24,2025-01-31,CUST0946,Harbor Holdings,Europe,Netherlands,Amsterdam,SME,Net 15,REP034,Ola Patel,7081.66,7081.66,0.0,Paid,53.0,0,Current,1
AR-202402-10825,2024-02-07,2024-03-08,2024-04-01,CUST1479,Quantum Industries,Europe,Netherlands,Amsterdam,SME,Net 30,REP044,Liam Smith,15043.8,4020.39,11023.41,Overdue,54.0,571,90+,5
AR-202501-10826,2025-01-28,2025-03-14,2025-03-15,CUST0287,Radiant Enterprises,UK,England,Leeds,SME,Net 45,REP005,Sara Chen,1729.44,1729.44,0.0,Paid,46.0,0,Current,1
AR-202506-10827,2025-06-30,2025-07-15,2025-07-15,CUST0503,Epsilon Retailers,Africa,Nigeria,Abuja,SME,Net 15,REP045,Chinwe Nguyen,24148.57,24148.57,0.0,Paid,15.0,0,Current,1
AR-202404-10828,2024-04-23,2024-05-23,2024-05-23,CUST1375,Delta Supplies,Europe,Spain,Madrid,Enterprise,Net 30,REP024,David Rossi,17294.76,17294.76,0.0,Paid,30.0,0,Current,1
AR-202502-10829,2025-02-12,2025-03-29,2025-03-29,CUST1165,Quantum Logistics,Africa,Nigeria,Abuja,Mid-Market,Net 45,REP009,Ike Okoye,11484.73,11484.73,0.0,Paid,45.0,0,Current,1
AR-202504-10830,2025-04-05,2025-05-05,2025-05-08,CUST0374,Nova Enterprises,UK,England,London,Mid-Market,Net 30,REP054,Kemi Ahmed,20207.54,20207.54,0.0,Paid,33.0,0,Current,1
AR-202402-10831,2024-02-20,2024-03-21,2024-04-19,CUST1331,Nova Industries,Africa,South Africa,Cape Town,SME,Net 30,REP057,Ola Garcia,19985.31,5905.14,14080.17,Overdue,59.0,558,90+,5
AR-202505-10832,2025-05-03,2025-06-02,2025-06-04,CUST0068,Alpha Trading,UK,England,Manchester,Mid-Market,Net 30,REP054,Kemi Ahmed,12043.42,12043.42,0.0,Paid,32.0,0,Current,1
AR-202504-10833,2025-04-15,2025-05-30,2025-06-01,CUST0456,Beta Retailers,Africa,South Africa,Cape Town,Mid-Market,Net 45,REP039,Julia Singh,24806.48,24806.48,0.0,Paid,47.0,0,Current,1
AR-202409-10834,2024-09-26,2024-11-25,2024-12-16,CUST0993,Aspen Logistics,Europe,France,Paris,SME,Net 60,REP017,Tunde Williams,10423.97,10423.97,0.0,Paid,81.0,0,Current,1
AR-202407-10835,2024-07-10,2024-08-09,2024-08-11,CUST0511,Quantum Solutions,Europe,France,Paris,SME,Net 30,REP041,Quinn Dubois,16488.23,16488.23,0.0,Paid,32.0,0,Current,1
AR-202412-10836,2024-12-03,2025-01-02,,CUST1244,Terra Supplies,Africa,South Africa,Johannesburg,SME,Net 30,REP028,Ike Brown,7986.59,0.0,7986.59,Overdue,,271,90+,5
AR-202507-10837,2025-07-17,2025-08-16,2025-09-09,CUST0127,Delta Supplies,Europe,Spain,Madrid,SME,Net 30,REP024,David Rossi,18526.95,18526.95,0.0,Paid,54.0,0,Current,1
AR-202408-10838,2024-08-06,2024-09-20,2024-09-21,CUST0293,Terra Group,Africa,South Africa,Cape Town,Mid-Market,Net 45,REP009,Ike Okoye,8006.03,8006.03,0.0,Paid,46.0,0,Current,1
AR-202402-10839,2024-02-08,2024-03-09,2024-03-10,CUST0272,Xenon Trading,Europe,Spain,Madrid,Mid-Market,Net 30,REP014,Sara Nguyen,2976.95,1864.26,1112.69,Overdue,31.0,570,90+,5
AR-202508-10840,2025-08-08,2025-09-22,2025-09-24,CUST0009,Delta Logistics,UK,England,Manchester,Enterprise,Net 45,REP060,Liam Campbell,19769.0,19769.0,0.0,Paid,47.0,0,Current,1
AR-202504-10841,2025-04-03,2025-05-03,2025-05-04,CUST1472,Nova Partners,Europe,Germany,Berlin,SME,Net 30,REP029,Hannah Baker,3268.05,3268.05,0.0,Paid,31.0,0,Current,1
AR-202504-10842,2025-04-17,2025-05-17,,CUST1107,Summit Solutions,UK,England,London,SME,Net 30,REP056,Priya Khan,8108.85,0.0,8108.85,Overdue,,136,90+,5
AR-202412-10843,2024-12-18,2025-01-17,2025-01-20,CUST0276,Orion Logistics,Africa,Kenya,Nairobi,SME,Net 30,REP037,Maya Patel,13967.87,13967.87,0.0,Paid,33.0,0,Current,1
AR-202404-10844,2024-04-18,2024-06-02,2024-05-30,CUST0690,Cedar Enterprises,Europe,Italy,Rome,SME,Net 45,REP044,Liam Smith,434.36,434.36,0.0,Paid,42.0,0,Current,1
AR-202503-10845,2025-03-12,2025-04-11,2025-05-04,CUST1487,River Group,UK,England,London,SME,Net 30,REP031,Kemi Nguyen,21483.28,13266.97,8216.31,Overdue,53.0,172,90+,5
AR-202507-10846,2025-07-13,2025-08-12,2025-08-20,CUST0299,Delta Industries,Africa,Nigeria,Abuja,SME,Net 30,REP035,Priya Lee,23553.83,23553.83,0.0,Paid,38.0,0,Current,1
AR-202411-10847,2024-11-24,2025-01-08,2025-01-27,CUST1412,Quantum Logistics,UK,England,Manchester,SME,Net 45,REP015,David Muller,15247.78,15247.78,0.0,Paid,64.0,0,Current,1
AR-202408-10848,2024-08-02,2024-10-01,2024-10-01,CUST0728,Willow Trading,Europe,Netherlands,Amsterdam,Mid-Market,Net 60,REP029,Hannah Baker,16986.17,16986.17,0.0,Paid,60.0,0,Current,1
AR-202411-10849,2024-11-29,2024-12-29,2025-02-02,CUST1335,Alpha Supplies,Africa,Nigeria,Abuja,SME,Net 30,REP023,Kemi Lee,12435.6,12435.6,0.0,Paid,65.0,0,Current,1
AR-202503-10850,2025-03-17,2025-04-16,2025-04-17,CUST0742,Delta Logistics,Europe,Netherlands,Amsterdam,SME,Net 30,REP006,Priya Brown,3183.52,3183.52,0.0,Paid,31.0,0,Current,1
AR-202412-10851,2024-12-13,2025-01-12,2025-01-15,CUST0537,Cedar Solutions,Africa,South Africa,Johannesburg,SME,Net 30,REP057,Ola Garcia,16490.82,16490.82,0.0,Paid,33.0,0,Current,1
AR-202408-10852,2024-08-23,2024-10-07,2024-10-10,CUST0690,Cedar Enterprises,Europe,Italy,Rome,SME,Net 45,REP036,Ella Baker,16125.32,16125.32,0.0,Paid,48.0,0,Current,1
AR-202504-10853,2025-04-04,2025-05-04,2025-05-06,CUST0164,Quantum Trading,UK,England,Leeds,SME,Net 30,REP004,Chinwe Ahmed,16489.46,16489.46,0.0,Paid,32.0,0,Current,1
AR-202505-10854,2025-05-31,2025-07-30,2025-07-31,CUST0224,River Retailers,UK,England,Birmingham,SME,Net 60,REP050,Ella Khan,8174.2,8174.2,0.0,Paid,61.0,0,Current,1
AR-202403-10855,2024-03-14,2024-04-13,2024-05-19,CUST0731,Aspen Trading,Africa,Nigeria,Abuja,SME,Net 30,REP037,Maya Patel,20983.29,20983.29,0.0,Paid,66.0,0,Current,1
AR-202508-10856,2025-08-06,2025-08-21,2025-09-06,CUST0825,Willow Enterprises,Europe,France,Paris,Mid-Market,Net 15,REP030,Ben Hughes,23424.28,23424.28,0.0,Paid,31.0,0,Current,1
AR-202407-10857,2024-07-19,2024-08-18,,CUST0843,Quantum Holdings,Africa,South Africa,Johannesburg,SME,Net 30,REP045,Chinwe Nguyen,15454.61,0.0,15454.61,Overdue,,408,90+,5
AR-202507-10858,2025-07-20,2025-08-19,,CUST0927,Maple Partners,Europe,Netherlands,Amsterdam,SME,Net 30,REP033,Ravi Okoye,10560.86,0.0,10560.86,Overdue,,42,31-60,3
AR-202404-10859,2024-04-20,2024-05-20,2024-06-08,CUST0350,Harbor Industries,UK,Scotland,Glasgow,SME,Net 30,REP048,Ella Garcia,8677.44,8677.44,0.0,Paid,49.0,0,Current,1
AR-202408-10860,2024-08-18,2024-09-17,2024-10-10,CUST1051,Cedar Enterprises,Africa,Kenya,Nairobi,SME,Net 30,REP028,Ike Brown,20187.2,8921.14,11266.06,Overdue,53.0,378,90+,5
AR-202504-10861,2025-04-01,2025-05-01,2025-05-03,CUST1462,Summit Logistics,UK,Scotland,Glasgow,SME,Net 30,REP043,Ravi Nguyen,6523.64,6523.64,0.0,Paid,32.0,0,Current,1
AR-202410-10862,2024-10-17,2024-11-16,2024-12-09,CUST1031,Alpha Holdings,UK,England,London,SME,Net 30,REP016,Femi Okoye,14004.37,6000.38,8003.99,Overdue,53.0,318,90+,5
AR-202407-10863,2024-07-10,2024-08-09,2024-08-15,CUST0655,Alpha Enterprises,Europe,Spain,Madrid,SME,Net 30,REP014,Sara Nguyen,11451.52,4326.86,7124.66,Overdue,36.0,417,90+,5
AR-202509-10864,2025-09-21,2025-11-20,2025-11-23,CUST0471,Xenon Industries,UK,England,Manchester,SME,Net 60,REP060,Liam Campbell,21306.41,21306.41,0.0,Paid,63.0,0,Current,1
AR-202508-10865,2025-08-20,2025-09-04,2025-09-07,CUST0831,Nova Logistics,Europe,France,Paris,Enterprise,Net 15,REP018,Liam Khan,7070.52,7070.52,0.0,Paid,18.0,0,Current,1
AR-202508-10866,2025-08-02,2025-09-01,2025-09-01,CUST0386,Xenon Industries,UK,England,Birmingham,SME,Net 30,REP003,Noah Muller,3216.77,3216.77,0.0,Paid,30.0,0,Current,1
AR-202410-10867,2024-10-17,2024-11-16,2024-11-16,CUST0522,Nova Industries,UK,England,Birmingham,SME,Net 30,REP015,David Muller,8840.06,8840.06,0.0,Paid,30.0,0,Current,1
AR-202507-10868,2025-07-12,2025-08-26,2025-08-27,CUST0883,Umbra Industries,UK,England,Manchester,SME,Net 45,REP050,Ella Khan,22467.92,22467.92,0.0,Paid,46.0,0,Current,1
AR-202407-10869,2024-07-07,2024-08-06,2024-08-08,CUST0053,Delta Group,Europe,Italy,Rome,Mid-Market,Net 30,REP034,Ola Patel,3884.68,3884.68,0.0,Paid,32.0,0,Current,1
AR-202505-10870,2025-05-03,2025-06-02,2025-05-26,CUST1373,Radiant Holdings,Africa,South Africa,Johannesburg,SME,Net 30,REP045,Chinwe Nguyen,16886.91,16886.91,0.0,Paid,23.0,0,Current,1
AR-202503-10871,2025-03-17,2025-04-16,2025-04-18,CUST1015,Cedar Logistics,UK,Scotland,Glasgow,Enterprise,Net 30,REP043,Ravi Nguyen,13323.26,13323.26,0.0,Paid,32.0,0,Current,1
AR-202504-10872,2025-04-16,2025-06-15,2025-06-16,CUST0430,Quantum Trading,UK,England,London,Enterprise,Net 60,REP031,Kemi Nguyen,14048.94,14048.94,0.0,Paid,61.0,0,Current,1
AR-202404-10873,2024-04-27,2024-06-26,,CUST0217,Radiant Partners,Europe,Spain,Madrid,Mid-Market,Net 60,REP014,Sara Nguyen,17498.35,0.0,17498.35,Overdue,,461,90+,5
AR-202406-10874,2024-06-27,2024-07-12,2024-08-03,CUST0197,Cedar Group,Africa,South Africa,Johannesburg,SME,Net 15,REP035,Priya Lee,14870.15,8829.2,6040.95,Overdue,37.0,445,90+,5
AR-202410-10875,2024-10-07,2024-11-21,2024-11-21,CUST0333,Cedar Enterprises,Europe,France,Paris,SME,Net 45,REP059,Sara Singh,24705.76,24705.76,0.0,Paid,45.0,0,Current,1
AR-202509-10876,2025-09-25,2025-11-09,2025-11-12,CUST0456,Beta Retailers,Africa,South Africa,Cape Town,Mid-Market,Net 45,REP023,Kemi Lee,16491.85,16491.85,0.0,Paid,48.0,0,Current,1
AR-202401-10877,2024-01-04,2024-02-03,2024-02-05,CUST1294,Cedar Group,UK,Scotland,Glasgow,SME,Net 30,REP031,Kemi Nguyen,24112.39,24112.39,0.0,Paid,32.0,0,Current,1
AR-202401-10878,2024-01-09,2024-02-08,2024-03-24,CUST0641,Epsilon Partners,UK,England,Leeds,SME,Net 30,REP005,Sara Chen,22209.38,22209.38,0.0,Paid,75.0,0,Current,1
AR-202507-10879,2025-07-16,2025-08-15,2025-09-14,CUST0444,Epsilon Holdings,UK,England,London,SME,Net 30,REP043,Ravi Nguyen,3664.51,3664.51,0.0,Paid,60.0,0,Current,1
AR-202508-10880,2025-08-15,2025-09-29,2025-09-24,CUST0935,Beta Enterprises,Africa,South Africa,Johannesburg,SME,Net 45,REP028,Ike Brown,21258.49,21258.49,0.0,Paid,40.0,0,Current,1
AR-202505-10881,2025-05-05,2025-05-20,2025-05-18,CUST0956,Beta Supplies,Africa,Nigeria,Lagos,Enterprise,Net 15,REP051,Ben Dubois,15533.29,15533.29,0.0,Paid,13.0,0,Current,1
AR-202407-10882,2024-07-23,2024-09-06,,CUST1209,Harbor Holdings,Europe,France,Paris,SME,Net 45,REP042,Julia Dubois,14130.6,0.0,14130.6,Overdue,,389,90+,5
AR-202504-10883,2025-04-23,2025-06-07,2025-06-20,CUST1039,Epsilon Enterprises,Europe,France,Paris,SME,Net 45,REP017,Tunde Williams,16040.68,16040.68,0.0,Paid,58.0,0,Current,1
AR-202505-10884,2025-05-22,2025-06-21,2025-07-17,CUST0321,Pioneer Trading,Africa,South Africa,Johannesburg,Enterprise,Net 30,REP012,Ada Ahmed,12802.81,12802.81,0.0,Paid,56.0,0,Current,1
AR-202501-10885,2025-01-02,2025-03-03,2025-03-05,CUST0667,Quantum Group,Africa,Kenya,Nairobi,SME,Net 60,REP007,Liam Chen,2467.25,2467.25,0.0,Paid,62.0,0,Current,1
AR-202504-10886,2025-04-09,2025-05-24,2025-05-26,CUST0100,Quantum Supplies,Europe,Netherlands,Amsterdam,SME,Net 45,REP053,Julia Lee,6470.19,6470.19,0.0,Paid,47.0,0,Current,1
AR-202410-10887,2024-10-10,2024-12-09,2024-12-12,CUST0771,Terra Enterprises,Europe,Spain,Madrid,Mid-Market,Net 60,REP042,Julia Dubois,12894.51,12894.51,0.0,Paid,63.0,0,Current,1
AR-202402-10888,2024-02-08,2024-04-08,2024-04-10,CUST1175,Terra Partners,UK,Scotland,Glasgow,Enterprise,Net 60,REP043,Ravi Nguyen,2171.73,2171.73,0.0,Paid,62.0,0,Current,1
AR-202509-10889,2025-09-19,2025-10-19,2025-12-02,CUST1309,Quantum Trading,UK,Scotland,Glasgow,SME,Net 30,REP060,Liam Campbell,15773.05,15773.05,0.0,Paid,74.0,0,Current,1
AR-202507-10890,2025-07-21,2025-09-19,2025-09-21,CUST0738,Delta Holdings,Europe,Germany,Berlin,Enterprise,Net 60,REP033,Ravi Okoye,18495.79,18495.79,0.0,Paid,62.0,0,Current,1
AR-202409-10891,2024-09-29,2024-10-29,,CUST0804,Xenon Partners,UK,Scotland,Glasgow,SME,Net 30,REP004,Chinwe Ahmed,12601.43,0.0,12601.43,Overdue,,336,90+,5
AR-202408-10892,2024-08-23,2024-10-22,2024-11-16,CUST0470,Orion Trading,UK,England,London,SME,Net 60,REP032,Sara Garcia,22039.69,16368.26,5671.43,Overdue,85.0,343,90+,5
